#! FIELDS time psi11 phi10 alpha
#! SET min_psi11 -pi
#! SET max_psi11 pi
#! SET min_phi10 -pi
#! SET max_phi10 pi
 8659.000000 -1.295935 -2.851844 0.000478
 8660.000000 1.671792 3.011408 0.000584
 8661.000000 0.829726 -2.632568 0.000470
 8662.000000 1.469169 -2.056189 0.000620
 8663.000000 -0.183124 -2.833449 0.001359
 8664.000000 0.978470 -2.533497 0.000722
 8665.000000 -1.186510 -2.818637 0.000502
 8666.000000 1.485266 -2.698510 0.000348
 8667.000000 -1.702372 -2.904048 0.000505
 8668.000000 -0.517690 -2.595047 0.000134
 8669.000000 0.933005 -2.954465 0.000943
 8670.000000 0.992798 -2.690696 0.000197
 8671.000000 1.048501 -2.738822 0.000358
 8672.000000 0.467999 -2.710530 0.000219
 8673.000000 0.392420 -2.631882 0.000645
 8674.000000 0.211562 -2.642457 0.001063
 8675.000000 0.891520 -2.762440 0.000278
 8676.000000 0.447858 2.571011 0.000369
 8677.000000 0.414793 -2.632577 0.000640
 8678.000000 -0.403694 -2.775400 0.000819
 8679.000000 -1.282498 -2.676961 0.000173
 8680.000000 0.077331 -2.256684 0.000821
 8681.000000 0.366145 -2.336762 0.000681
 8682.000000 0.372760 -1.606190 0.000447
 8683.000000 -1.425823 -2.313252 0.000629
 8684.000000 0.434123 -2.983101 0.000126
 8685.000000 0.355365 2.830456 0.000413
 8686.000000 -0.230224 -3.090679 0.000185
 8687.000000 0.488215 -2.786852 0.000485
 8688.000000 0.138394 -2.765009 0.000515
 8689.000000 0.099949 -2.334290 0.000510
 8690.000000 0.184722 -2.577811 0.000502
 8691.000000 0.230015 -2.780264 0.000512
 8692.000000 0.354228 -2.700213 0.000523
 8693.000000 0.265482 -1.655834 0.000450
 8694.000000 0.324368 -2.773481 0.000987
 8695.000000 0.022270 -2.080855 0.000625
 8696.000000 -1.199039 -2.362402 0.001889
 8697.000000 0.427720 -2.694831 0.000534
 8698.000000 -0.344720 2.656149 0.001232
 8699.000000 0.880801 -2.897475 0.000852
 8700.000000 -0.385330 -2.571260 0.000342
 8701.000000 -0.262110 -2.657634 0.001292
 8702.000000 -0.192524 -2.623528 0.000883
 8703.000000 -0.389631 -3.138889 0.000706
 8704.000000 -1.612099 3.082859 0.001497
 8705.000000 -0.492722 2.623649 0.000404
 8706.000000 1.689210 -2.981481 0.000542
 8707.000000 0.328650 -2.331444 0.000203
 8708.000000 0.356171 -2.201010 0.000270
 8709.000000 0.457569 -2.801276 0.001011
 8710.000000 -1.150762 -3.102366 0.000735
 8711.000000 0.371110 -2.830080 0.001108
 8712.000000 0.439460 2.542947 0.000513
 8713.000000 -1.063910 -3.118712 0.002103
 8714.000000 -0.494969 -2.889486 0.001091
 8715.000000 0.346027 -2.977266 0.000786
 8716.000000 1.135887 2.777023 0.000954
 8717.000000 -0.043745 -2.975164 0.001283
 8718.000000 0.786331 2.564839 0.001027
 8719.000000 0.600263 3.094826 0.000518
 8720.000000 0.198829 -2.693629 0.000691
 8721.000000 -1.444051 -2.863191 0.001546
 8722.000000 -1.345579 -2.138784 0.002092
 8723.000000 0.099976 -2.373409 0.000734
 8724.000000 0.607786 -2.319151 0.000306
 8725.000000 1.014678 -2.898745 0.000421
 8726.000000 0.480671 -2.513860 0.000596
 8727.000000 -1.281814 -2.526464 0.000751
 8728.000000 -0.261898 2.785034 0.000658
 8729.000000 0.241655 -3.128758 0.001157
 8730.000000 -0.264977 2.689887 0.000742
 8731.000000 -0.437931 -3.041632 0.000910
 8732.000000 0.347991 -2.844774 0.000423
 8733.000000 0.474463 -2.412359 0.000667
 8734.000000 1.581131 2.364844 0.000912
 8735.000000 -1.035027 -2.744851 0.002575
 8736.000000 1.144777 -2.843546 0.000150
 8737.000000 -0.357744 -2.750609 0.000519
 8738.000000 0.182197 3.125856 0.000879
 8739.000000 0.403589 -2.273113 0.000411
 8740.000000 -1.621075 -2.810847 0.000093
 8741.000000 -0.294825 -2.519882 0.000158
 8742.000000 0.255522 -2.782279 0.000361
 8743.000000 0.192685 -2.088184 0.001520
 8744.000000 0.412028 -2.820710 0.000817
 8745.000000 0.596039 -2.952803 0.000173
 8746.000000 0.453380 -2.976978 0.001310
 8747.000000 -1.140493 3.000037 0.000208
 8748.000000 0.582005 -2.719525 0.000270
 8749.000000 -0.008616 -2.637044 0.000601
 8750.000000 -1.449594 -2.676835 0.000980
 8751.000000 1.036290 -2.113895 0.000662
 8752.000000 0.230607 -2.648766 0.000332
 8753.000000 -0.049944 -2.613805 0.000224
 8754.000000 1.406813 -2.305511 0.000601
 8755.000000 1.190168 -2.565181 0.000251
 8756.000000 -1.306726 -2.487343 0.000235
 8757.000000 -1.572776 -2.490630 0.000184
 8758.000000 0.264139 3.012717 0.003035
 8759.000000 0.337656 2.849111 0.002828
 8760.000000 0.299962 -2.332224 0.000709
 8761.000000 1.932014 -2.316441 0.000155
 8762.000000 1.206620 2.476778 0.000379
 8763.000000 0.466015 -2.694149 0.000718
 8764.000000 0.272285 -2.171843 0.000242
 8765.000000 -0.407893 -2.738969 0.000556
 8766.000000 0.215946 -2.679349 0.000490
 8767.000000 -0.501324 2.506011 0.000384
 8768.000000 -0.346564 -2.600127 0.000091
 8769.000000 -0.092645 -1.779419 0.001137
 8770.000000 1.287851 -2.956658 0.000947
 8771.000000 -1.400749 3.093534 0.001532
 8772.000000 0.310189 -2.818979 0.005332
 8773.000000 0.134344 3.133890 0.000454
 8774.000000 0.501411 -3.042493 0.000241
 8775.000000 0.351963 -2.868804 0.000317
 8776.000000 0.490025 -3.062633 0.000709
 8777.000000 0.157436 -1.895565 0.002530
 8778.000000 0.272089 2.815743 0.000795
 8779.000000 -0.282743 2.878980 0.000929
 8780.000000 0.043282 -3.096545 0.000695
 8781.000000 0.474206 -2.914553 0.000718
 8782.000000 -0.294015 -2.555528 0.001174
 8783.000000 1.413274 -2.832463 0.000932
 8784.000000 -1.593796 -2.928808 0.001203
 8785.000000 0.243691 -2.805148 0.001013
 8786.000000 0.353937 -2.419595 0.001206
 8787.000000 0.426911 3.104266 0.001294
 8788.000000 0.259247 -2.190072 0.001279
 8789.000000 0.172833 -2.699239 0.001282
 8790.000000 0.330373 -2.610419 0.000381
 8791.000000 -0.519237 -2.567802 0.001037
 8792.000000 0.089230 -3.027169 0.001438
 8793.000000 0.550426 2.919312 0.001057
 8794.000000 -1.748522 -2.934989 0.000842
 8795.000000 0.508348 -2.273763 0.000565
 8796.000000 0.122072 -2.205747 0.001375
 8797.000000 -0.304382 -2.724161 0.001439
 8798.000000 1.247877 -2.484243 0.001908
 8799.000000 -0.523057 -2.533931 0.001589
 8800.000000 -1.270015 3.044595 0.002930
 8801.000000 0.286141 -2.807449 0.002592
 8802.000000 1.326212 3.051765 0.000229
 8803.000000 -0.075083 2.756678 0.000189
 8804.000000 0.262691 -2.838850 0.000704
 8805.000000 0.315816 -2.331313 0.000342
 8806.000000 0.316380 3.106609 0.000263
 8807.000000 -1.428406 -2.192472 0.000193
 8808.000000 0.177751 2.701401 0.002280
 8809.000000 0.320001 -3.104829 0.002550
 8810.000000 0.335218 -3.056693 0.001770
 8811.000000 0.412012 3.048397 0.002917
 8812.000000 0.300542 -2.904179 0.000835
 8813.000000 0.345179 -1.456790 0.000867
 8814.000000 0.405087 -2.692488 0.001015
 8815.000000 -0.167152 2.725763 0.000150
 8816.000000 -0.879806 -2.762701 0.000118
 8817.000000 -1.266376 2.640789 0.000726
 8818.000000 0.185047 -2.857479 0.000260
 8819.000000 0.364660 -3.074199 0.000495
 8820.000000 -0.618016 2.451629 0.001877
 8821.000000 -0.235215 2.724407 0.002363
 8822.000000 0.433668 2.855704 0.002090
 8823.000000 1.032704 -2.979504 0.000683
 8824.000000 0.106342 -2.764596 0.000372
 8825.000000 1.160171 -2.607257 0.000214
 8826.000000 0.472795 -2.028873 0.000670
 8827.000000 -0.313359 -2.613944 0.000226
 8828.000000 0.620884 -2.572365 0.000446
 8829.000000 0.673261 -2.540210 0.000669
 8830.000000 0.235537 -2.742119 0.000259
 8831.000000 1.417322 -2.583268 0.000814
 8832.000000 0.310802 -2.855221 0.001034
 8833.000000 0.200882 -2.697918 0.001574
 8834.000000 -1.441760 -2.795518 0.001007
 8835.000000 -1.343006 -2.999855 0.001107
 8836.000000 0.169906 -2.881550 0.001134
 8837.000000 1.473333 -2.669045 0.000262
 8838.000000 0.819332 -2.746980 0.000387
 8839.000000 -1.548254 2.856032 0.000715
 8840.000000 -1.266303 3.031440 0.001106
 8841.000000 -1.362506 -3.117793 0.000377
 8842.000000 0.224634 -3.003795 0.000929
 8843.000000 0.316092 -3.087480 0.001053
 8844.000000 -0.300565 -2.814347 0.001401
 8845.000000 0.543016 2.982938 0.001228
 8846.000000 0.414687 -2.079184 0.000925
 8847.000000 0.304124 -2.753976 0.000918
 8848.000000 -0.046150 -2.901559 0.001619
 8849.000000 -0.537225 -2.709655 0.001814
 8850.000000 1.290398 -2.635307 0.001796
 8851.000000 1.586325 -2.014128 0.001653
 8852.000000 -0.426289 -2.399977 0.001494
 8853.000000 -0.412943 -2.839570 0.001524
 8854.000000 0.404783 -3.053354 0.000781
 8855.000000 -1.673515 -2.766392 0.000469
 8856.000000 -0.231803 2.976434 0.000251
 8857.000000 0.282978 2.410932 0.000902
 8858.000000 0.372151 2.989975 0.000410
 8859.000000 1.826653 2.478339 0.000531
 8860.000000 1.205138 -2.524396 0.000131
 8861.000000 -0.416038 -2.930993 0.000393
 8862.000000 1.281180 -2.973738 0.000772
 8863.000000 -0.478278 2.762889 0.000692
 8864.000000 -1.578639 3.092966 0.000430
 8865.000000 0.468800 2.884821 0.000524
 8866.000000 0.438762 2.962222 0.000564
 8867.000000 1.169420 -2.496629 0.000137
 8868.000000 0.057553 -2.921277 0.000981
 8869.000000 1.359532 -2.567092 0.000355
 8870.000000 -1.188795 -2.949797 0.000800
 8871.000000 0.978509 -2.918510 0.000314
 8872.000000 -0.425427 -2.617608 0.002746
 8873.000000 0.286334 2.924946 0.003889
 8874.000000 -1.248988 2.877711 0.000242
 8875.000000 -0.399280 -2.250249 0.000195
 8876.000000 1.236568 2.857446 0.000293
 8877.000000 0.329352 -2.660297 0.000395
 8878.000000 0.261599 2.840843 0.000110
 8879.000000 -0.408288 3.140029 0.000270
 8880.000000 -0.207397 2.701281 0.000822
 8881.000000 -0.409791 -2.967716 0.001137
 8882.000000 -0.405038 2.831594 0.001578
 8883.000000 -1.567036 2.821970 0.000307
 8884.000000 -0.099180 2.770238 0.001185
 8885.000000 -0.369984 2.942923 0.001105
 8886.000000 0.185261 2.601983 0.001078
 8887.000000 -1.561304 2.483569 0.000324
 8888.000000 -1.294302 -2.750187 0.000964
 8889.000000 0.363881 -3.048703 0.001666
 8890.000000 0.334381 -2.813619 0.000902
 8891.000000 1.191415 2.672777 0.001547
 8892.000000 -0.310824 2.645911 0.001430
 8893.000000 -0.651933 2.603173 0.000122
 8894.000000 -1.448769 -2.793206 0.000754
 8895.000000 1.512095 -2.631605 0.000316
 8896.000000 0.443740 -2.688899 0.000419
 8897.000000 -0.227786 -2.608095 0.000309
 8898.000000 0.406252 -2.375033 0.000901
 8899.000000 -0.054477 -2.143929 0.001414
 8900.000000 0.468893 2.685256 0.001141
 8901.000000 0.433229 2.879061 0.000445
 8902.000000 0.881594 -2.763912 0.000264
 8903.000000 0.180781 -2.744872 0.000173
 8904.000000 0.460223 -2.391874 0.000523
 8905.000000 0.421968 -1.526463 0.000109
 8906.000000 0.347220 -2.884697 0.000245
 8907.000000 0.975690 -2.574525 0.000219
 8908.000000 0.227853 2.958577 0.001023
 8909.000000 0.531134 2.916656 0.000786
 8910.000000 -0.179231 2.877215 0.000176
 8911.000000 0.423515 -2.264181 0.001060
 8912.000000 0.358203 -2.303346 0.000120
 8913.000000 1.054773 -2.326458 0.000902
 8914.000000 0.333490 -2.436415 0.000501
 8915.000000 0.266962 -2.529159 0.000228
 8916.000000 0.203477 3.096766 0.000607
 8917.000000 0.126354 3.026321 0.000213
 8918.000000 0.498761 -2.682514 0.000141
 8919.000000 1.872559 -2.720853 0.000489
 8920.000000 -0.233648 -2.784940 0.000181
 8921.000000 -1.449109 -2.858743 0.000193
 8922.000000 -0.364389 -2.475029 0.000159
 8923.000000 -0.337741 2.671246 0.000452
 8924.000000 -0.650051 -2.564812 0.000164
 8925.000000 1.348047 2.513156 0.000836
 8926.000000 1.374653 -2.556496 0.000442
 8927.000000 -0.019771 -2.737839 0.000135
 8928.000000 -0.388604 -2.587820 0.001375
 8929.000000 0.291813 -1.782881 0.000319
 8930.000000 1.353520 -3.109538 0.000908
 8931.000000 0.407578 -2.884011 0.000938
 8932.000000 0.303447 3.045312 0.001114
 8933.000000 0.869311 -2.705462 0.002513
 8934.000000 1.152645 2.713188 0.001510
 8935.000000 1.421255 2.593240 0.001526
 8936.000000 1.301705 2.574317 0.001188
 8937.000000 1.478340 -2.824086 0.000528
 8938.000000 0.421954 -2.761684 0.000154
 8939.000000 -0.462070 -2.723031 0.000721
 8940.000000 -1.354494 -2.955313 0.001380
 8941.000000 -0.469572 -2.593116 0.001090
 8942.000000 -0.288759 2.666678 0.000546
 8943.000000 0.304226 -3.049809 0.001382
 8944.000000 0.275857 -2.295811 0.000968
 8945.000000 0.367177 -2.277256 0.000952
 8946.000000 0.286902 -2.694630 0.000909
 8947.000000 0.289124 -2.038412 0.000655
 8948.000000 -0.360965 -2.919831 0.000427
 8949.000000 0.414305 -3.067656 0.000729
 8950.000000 0.316269 -2.662487 0.000641
 8951.000000 -0.788399 -2.812117 0.000624
 8952.000000 0.299985 -2.574220 0.002093
 8953.000000 0.884787 -2.046220 0.000773
 8954.000000 0.461747 -2.958175 0.000336
 8955.000000 -1.492748 -2.763913 0.000926
 8956.000000 -1.197079 -2.761721 0.000179
 8957.000000 1.141701 -2.034618 0.001701
 8958.000000 1.011536 -2.256017 0.001382
 8959.000000 1.563958 3.030315 0.000920
 8960.000000 1.094059 -2.752277 0.000802
 8961.000000 -1.710710 -2.741278 0.000364
 8962.000000 -1.488905 2.797761 0.000226
 8963.000000 0.152297 -2.954486 0.000401
 8964.000000 1.410895 2.392685 0.000560
 8965.000000 -0.378402 -2.697063 0.000895
 8966.000000 -0.918020 -2.835262 0.000622
 8967.000000 0.526581 -2.917696 0.000644
 8968.000000 -1.473357 -2.813625 0.000885
 8969.000000 -1.025347 -2.907332 0.000740
 8970.000000 1.055740 -2.683135 0.000206
 8971.000000 0.321901 -2.887126 0.001392
 8972.000000 0.152261 2.922464 0.001995
 8973.000000 0.368573 3.010463 0.000685
 8974.000000 0.081704 -3.070290 0.001662
 8975.000000 0.423630 2.673569 0.002260
 8976.000000 0.419981 -2.854518 0.002318
 8977.000000 0.374210 -3.025754 0.002449
 8978.000000 0.161516 3.131588 0.003593
 8979.000000 0.378691 2.945970 0.000978
 8980.000000 0.281658 2.997457 0.001417
 8981.000000 0.080520 2.972134 0.002077
 8982.000000 0.172722 -3.119449 0.001369
 8983.000000 0.198704 -2.939963 0.000831
 8984.000000 1.000528 2.749584 0.000834
 8985.000000 0.962975 -2.578527 0.000399
 8986.000000 -0.878626 3.048704 0.000946
 8987.000000 0.281420 -2.520899 0.000471
 8988.000000 0.284674 -2.163134 0.002698
 8989.000000 0.317801 -3.062130 0.000723
 8990.000000 0.392197 -2.932722 0.000712
 8991.000000 -0.362874 -2.706324 0.000951
 8992.000000 -0.221376 -2.587282 0.000399
 8993.000000 0.460524 -2.650072 0.000417
 8994.000000 1.521378 -3.068674 0.000666
 8995.000000 -0.387974 -2.843031 0.000509
 8996.000000 1.423380 -2.372150 0.000543
 8997.000000 1.182672 2.888696 0.001785
 8998.000000 0.021562 -2.700601 0.000658
 8999.000000 0.140511 -2.901627 0.000327
 9000.000000 0.171829 2.762779 0.000402
 9001.000000 0.281712 -2.481429 0.000243
 9002.000000 0.195384 -2.719753 0.000280
 9003.000000 0.511267 2.866932 0.001247
 9004.000000 -0.049794 -3.112363 0.000706
 9005.000000 1.140197 -2.405630 0.000400
 9006.000000 0.393174 -2.596201 0.000417
 9007.000000 -0.108160 -2.087897 0.000641
 9008.000000 0.713699 -2.455852 0.000456
 9009.000000 -1.452368 2.750019 0.000849
 9010.000000 -0.724915 -3.007624 0.000746
 9011.000000 0.308127 -2.549299 0.000602
 9012.000000 0.287774 -2.767498 0.000321
 9013.000000 0.109339 -2.575168 0.000798
 9014.000000 -0.065943 -2.716206 0.000987
 9015.000000 -0.387555 2.553143 0.000543
 9016.000000 1.268691 -3.122743 0.000624
 9017.000000 0.988927 2.845103 0.000769
 9018.000000 0.072647 -2.556182 0.000836
 9019.000000 -0.328482 -2.821927 0.001243
 9020.000000 -0.473052 -2.876286 0.000569
 9021.000000 -1.572826 3.113239 0.001882
 9022.000000 0.826973 -2.828744 0.000160
 9023.000000 0.302523 -2.741805 0.000708
 9024.000000 0.626881 -2.887288 0.000401
 9025.000000 -0.371746 2.585141 0.001524
 9026.000000 -0.428368 -2.743661 0.000142
 9027.000000 -0.150881 -2.822186 0.000976
 9028.000000 -0.332411 -3.005408 0.001274
 9029.000000 -0.350749 2.778470 0.000642
 9030.000000 -1.455295 3.114696 0.000328
 9031.000000 0.434744 -2.522037 0.000855
 9032.000000 1.169971 -2.285724 0.000198
 9033.000000 -0.887065 3.112166 0.000230
 9034.000000 0.409211 -2.677808 0.000335
 9035.000000 0.306024 -2.142654 0.000611
 9036.000000 1.680242 -2.208119 0.000805
 9037.000000 0.249075 -2.450993 0.000483
 9038.000000 0.455606 3.111719 0.000858
 9039.000000 0.267618 -2.386622 0.000468
 9040.000000 -0.684260 -2.554241 0.000343
 9041.000000 0.305771 -2.641112 0.000251
 9042.000000 -1.294531 -2.962522 0.000188
 9043.000000 -1.638755 2.689738 0.000157
 9044.000000 0.281158 3.044094 0.001259
 9045.000000 0.334398 -2.876370 0.001530
 9046.000000 0.377166 -2.266456 0.001993
 9047.000000 0.298934 -2.613151 0.002645
 9048.000000 0.141671 -2.764005 0.002875
 9049.000000 0.253191 -2.616876 0.003716
 9050.000000 0.236078 -3.093421 0.001760
 9051.000000 0.236254 -2.920400 0.003073
 9052.000000 0.177732 -2.954078 0.001783
 9053.000000 0.065254 -2.561042 0.003430
 9054.000000 0.277666 -3.043199 0.002504
 9055.000000 0.225754 -2.730560 0.003634
 9056.000000 0.337099 -1.990134 0.004706
 9057.000000 0.306027 -2.592612 0.002966
 9058.000000 0.423061 -2.968198 0.003299
 9059.000000 0.426006 2.934479 0.002083
 9060.000000 0.421255 3.081233 0.001198
 9061.000000 0.146672 -2.925870 0.001455
 9062.000000 0.235654 -2.863827 0.001136
 9063.000000 0.339561 2.856607 0.002107
 9064.000000 -0.073309 2.938087 0.000389
 9065.000000 0.335677 -2.329354 0.001105
 9066.000000 0.310505 -2.674838 0.001870
 9067.000000 0.183436 -2.242425 0.001810
 9068.000000 0.199666 -2.484352 0.001611
 9069.000000 0.036867 -2.175707 0.002066
 9070.000000 0.250959 -1.705937 0.001655
 9071.000000 0.195891 -2.046517 0.001082
 9072.000000 0.326410 -1.802130 0.002191
 9073.000000 0.171855 -2.266413 0.002129
 9074.000000 0.296141 -1.836786 0.002713
 9075.000000 0.293349 -2.378267 0.001828
 9076.000000 0.096100 -2.213021 0.001306
 9077.000000 0.383727 -2.167946 0.001976
 9078.000000 0.195990 -2.312226 0.001593
 9079.000000 0.350073 -1.960250 0.000986
 9080.000000 0.173418 -2.290601 0.001729
 9081.000000 0.248782 -2.345196 0.002072
 9082.000000 0.210990 -2.432840 0.002179
 9083.000000 0.348753 -2.288079 0.003857
 9084.000000 0.163840 -2.077125 0.001734
 9085.000000 0.334085 -2.596347 0.001953
 9086.000000 0.315465 -2.242129 0.003322
 9087.000000 0.191820 -2.227319 0.003241
 9088.000000 0.176927 -2.577682 0.002457
 9089.000000 0.307610 -1.853931 0.002587
 9090.000000 0.318023 -1.906676 0.001844
 9091.000000 0.263581 -2.204752 0.001869
 9092.000000 0.297692 -1.342966 0.003164
 9093.000000 0.395536 -2.131561 0.004275
 9094.000000 0.155431 -2.354858 0.002801
 9095.000000 0.237793 -1.951442 0.002737
 9096.000000 0.057287 -2.086820 0.002530
 9097.000000 0.360780 -1.973573 0.003214
 9098.000000 0.230342 -2.245227 0.002597
 9099.000000 0.298493 -2.310466 0.001763
 9100.000000 0.058388 -2.198886 0.002294
 9101.000000 -1.425308 -2.730596 0.000758
 9102.000000 -0.318189 2.535566 0.000647
 9103.000000 -0.406099 -2.219221 0.000540
 9104.000000 0.034988 -2.073652 0.000675
 9105.000000 0.267649 2.739036 0.000431
 9106.000000 0.471558 -2.607589 0.001057
 9107.000000 0.404177 -1.749354 0.000173
 9108.000000 -0.464712 -2.938087 0.000173
 9109.000000 -1.665260 -3.084731 0.000389
 9110.000000 -1.088050 -2.728183 0.000259
 9111.000000 -0.417342 -1.914992 0.000953
 9112.000000 -0.150768 -2.692579 0.000332
 9113.000000 -0.260323 -3.089871 0.000647
 9114.000000 0.475185 -2.371180 0.000404
 9115.000000 -1.317684 2.849243 0.000663
 9116.000000 -1.454022 -2.952618 0.001012
 9117.000000 -0.448890 -2.880141 0.000439
 9118.000000 1.383380 -2.610380 0.000585
 9119.000000 -1.237830 -2.845563 0.000271
 9120.000000 0.355259 -2.498533 0.000274
 9121.000000 0.282977 -2.708646 0.001286
 9122.000000 -0.090957 -2.706637 0.000865
 9123.000000 0.211133 -2.753957 0.000323
 9124.000000 1.430832 -2.619884 0.000329
 9125.000000 -0.492171 -3.012626 0.000365
 9126.000000 0.556483 3.035835 0.000652
 9127.000000 1.035808 -2.444583 0.000428
 9128.000000 -0.830918 -2.926873 0.000699
 9129.000000 0.301752 -3.048852 0.001597
 9130.000000 0.337335 -2.737571 0.000174
 9131.000000 0.519790 -2.450284 0.001297
 9132.000000 -1.255735 -2.445366 0.001114
 9133.000000 0.463659 -2.989581 0.000298
 9134.000000 1.906198 2.631692 0.000166
 9135.000000 -0.438932 -2.778406 0.000315
 9136.000000 0.049377 -2.860233 0.000380
 9137.000000 0.387933 2.823343 0.000633
 9138.000000 -1.515699 -2.725021 0.000554
 9139.000000 0.477687 2.771425 0.001158
 9140.000000 0.443976 -2.515885 0.000411
 9141.000000 1.407175 -3.108132 0.001049
 9142.000000 -0.507320 2.706577 0.000755
 9143.000000 0.348101 -2.518581 0.000766
 9144.000000 0.426721 -2.558398 0.000539
 9145.000000 -0.298369 -2.469240 0.001260
 9146.000000 0.222716 2.732180 0.000606
 9147.000000 0.402345 -3.131017 0.000687
 9148.000000 1.777971 -2.528373 0.000774
 9149.000000 -0.408167 -2.416073 0.000737
 9150.000000 1.096875 -2.549859 0.000392
 9151.000000 1.013719 -3.022127 0.001526
 9152.000000 0.179514 -2.999023 0.000636
 9153.000000 -0.437062 2.682231 0.000683
 9154.000000 -0.341268 2.880832 0.000610
 9155.000000 0.143295 -2.846600 0.000917
 9156.000000 -1.400528 3.084415 0.000291
 9157.000000 -0.034732 -3.098139 0.001728
 9158.000000 1.951564 -2.819242 0.000097
 9159.000000 1.624507 -2.747443 0.000896
 9160.000000 -1.243475 -2.814265 0.001008
 9161.000000 0.545977 -2.971094 0.000400
 9162.000000 1.116000 -2.635170 0.000312
 9163.000000 0.364468 -2.540249 0.000230
 9164.000000 0.195114 -2.263789 0.000189
 9165.000000 -0.463847 2.623692 0.000205
 9166.000000 0.387693 -2.716079 0.000309
 9167.000000 -1.253499 -2.667688 0.000258
 9168.000000 -1.728155 -2.252164 0.000400
 9169.000000 0.717843 -3.085092 0.000487
 9170.000000 -0.674262 -2.106666 0.000312
 9171.000000 0.720073 -2.154180 0.000577
 9172.000000 -0.389055 3.091637 0.000694
 9173.000000 -0.378012 2.595624 0.000602
 9174.000000 1.055270 2.733044 0.000528
 9175.000000 0.461994 -2.635344 0.001154
 9176.000000 0.413504 -2.727529 0.000788
 9177.000000 0.278330 -2.560213 0.002269
 9178.000000 0.135984 -3.036571 0.005989
 9179.000000 0.387431 -2.928441 0.001666
 9180.000000 0.078764 -2.535072 0.000895
 9181.000000 -0.331846 -3.018483 0.000210
 9182.000000 0.241933 -2.705720 0.000711
 9183.000000 -0.327225 -2.646782 0.000699
 9184.000000 0.434811 -3.056866 0.000291
 9185.000000 0.340992 -2.669206 0.000343
 9186.000000 0.325405 -2.537326 0.000439
 9187.000000 -1.243874 2.782692 0.000092
 9188.000000 -0.336847 -2.408593 0.001916
 9189.000000 1.002335 -2.428177 0.000255
 9190.000000 1.208730 -2.772256 0.000451
 9191.000000 1.260644 -2.804062 0.000561
 9192.000000 0.907358 -2.634035 0.000171
 9193.000000 0.257062 -2.632756 0.000482
 9194.000000 -1.637099 -2.227170 0.000175
 9195.000000 0.012320 -2.527755 0.000525
 9196.000000 0.320126 -2.354150 0.000317
 9197.000000 -0.152426 -2.801281 0.000342
 9198.000000 0.496968 -2.830603 0.000595
 9199.000000 -0.347574 -2.093963 0.000597
 9200.000000 0.236211 -2.893740 0.000234
 9201.000000 -1.578224 -2.471692 0.000315
 9202.000000 0.437242 -2.420461 0.000860
 9203.000000 1.231750 -2.677565 0.000911
 9204.000000 0.893709 -2.743853 0.000721
 9205.000000 0.435340 -2.956342 0.000760
 9206.000000 0.373518 -3.016406 0.000487
 9207.000000 0.036812 -3.051385 0.000282
 9208.000000 0.471156 2.693481 0.000905
 9209.000000 0.206748 -2.724059 0.000166
 9210.000000 0.417302 -2.484762 0.000589
 9211.000000 0.502230 -2.734310 0.000771
 9212.000000 0.145376 -2.043930 0.000660
 9213.000000 0.413309 2.541494 0.000760
 9214.000000 -1.384087 -2.747414 0.000802
 9215.000000 -0.493334 2.863629 0.000901
 9216.000000 -0.329722 -2.131501 0.000220
 9217.000000 -1.295974 -2.226157 0.000788
 9218.000000 -0.438120 -2.753991 0.001949
 9219.000000 0.385953 -2.867832 0.001675
 9220.000000 -0.352117 -2.759391 0.000832
 9221.000000 0.899829 -2.777481 0.001249
 9222.000000 -0.491175 -2.631046 0.000908
 9223.000000 0.513686 -2.221059 0.000411
 9224.000000 -1.604172 -2.203721 0.000467
 9225.000000 -1.548066 2.886417 0.000146
 9226.000000 0.938292 -2.998288 0.000799
 9227.000000 0.157427 -2.890478 0.000521
 9228.000000 0.074640 -2.303316 0.001165
 9229.000000 0.374684 -2.511122 0.000643
 9230.000000 0.384032 -2.277538 0.001004
 9231.000000 0.310154 -1.882454 0.003007
 9232.000000 0.324908 -2.340626 0.002185
 9233.000000 0.339651 -2.972388 0.001300
 9234.000000 0.220240 -2.446194 0.001031
 9235.000000 0.256602 -2.185614 0.001492
 9236.000000 0.440568 -2.829558 0.000977
 9237.000000 -0.064283 -2.603361 0.001426
 9238.000000 0.176390 -2.907915 0.000947
 9239.000000 0.436086 -2.394179 0.003070
 9240.000000 0.463910 -2.970753 0.002871
 9241.000000 0.261733 -2.887166 0.002023
 9242.000000 0.344847 -2.957681 0.002486
 9243.000000 0.356985 -2.488918 0.002303
 9244.000000 0.277780 -2.810815 0.002140
 9245.000000 0.272000 -2.260997 0.002237
 9246.000000 0.323668 -2.290809 0.002001
 9247.000000 0.368776 -2.520722 0.001480
 9248.000000 0.309751 -2.191036 0.002407
 9249.000000 0.273733 -2.596607 0.001950
 9250.000000 0.156070 -1.822867 0.002312
 9251.000000 0.437202 -2.142623 0.001973
 9252.000000 0.096318 -2.679792 0.002198
 9253.000000 0.063955 -2.168127 0.002232
 9254.000000 0.175387 -2.365173 0.003355
 9255.000000 0.316339 -2.042700 0.001942
 9256.000000 0.222137 -2.583778 0.002031
 9257.000000 0.228223 -2.467185 0.002595
 9258.000000 0.113652 -1.935270 0.002056
 9259.000000 0.214568 -1.637298 0.003103
 9260.000000 0.324828 -2.684445 0.001205
