#! FIELDS time psi11 phi10 alpha
#! SET min_psi11 -pi
#! SET max_psi11 pi
#! SET min_phi10 -pi
#! SET max_phi10 pi
 7639.000000 -1.990685 -2.923040 1.817959
 7640.000000 0.284136 3.067703 1.675939
 7641.000000 0.413862 -2.290864 1.925835
 7642.000000 0.385966 -2.402914 1.806474
 7643.000000 -1.065149 -2.929068 1.923672
 7644.000000 0.255365 -3.019358 1.982036
 7645.000000 -0.422963 -3.065658 1.896369
 7646.000000 -0.448643 -2.896477 1.910588
 7647.000000 -1.431460 2.886497 1.886928
 7648.000000 -0.457949 -3.066810 1.915591
 7649.000000 -1.283261 2.653948 1.689088
 7650.000000 -1.087121 -2.613853 1.597664
 7651.000000 0.067896 -2.906234 1.818807
 7652.000000 0.243536 -2.652148 1.551552
 7653.000000 0.377658 -2.485325 1.781832
 7654.000000 0.391511 -2.994721 1.881319
 7655.000000 0.216805 2.917759 1.931483
 7656.000000 0.223269 -2.932044 1.894398
 7657.000000 0.244244 2.597812 1.855570
 7658.000000 0.364539 -2.808083 1.926155
 7659.000000 0.410043 3.030967 1.931090
 7660.000000 0.462000 -3.020028 1.934312
 7661.000000 0.438968 3.091641 1.919954
 7662.000000 0.439134 2.843593 1.891799
 7663.000000 0.369482 -3.072322 1.920722
 7664.000000 0.388588 -2.913038 1.916681
 7665.000000 0.354975 -3.001299 1.873970
 7666.000000 0.206186 -2.896031 1.877136
 7667.000000 -0.289456 2.566399 1.850275
 7668.000000 -0.164521 3.038996 1.950641
 7669.000000 -1.168502 2.699661 1.934473
 7670.000000 -1.241367 2.925339 1.937467
 7671.000000 -1.790467 -1.585047 1.595210
 7672.000000 -1.552031 3.118854 1.951892
 7673.000000 -1.463466 -3.090329 1.915936
 7674.000000 0.850545 -2.746344 1.936464
 7675.000000 0.157653 -2.770373 1.863391
 7676.000000 -0.536562 3.043047 1.937374
 7677.000000 0.202927 -2.779134 1.949089
 7678.000000 0.236364 -2.745848 1.960134
 7679.000000 0.302637 -2.471153 1.951738
 7680.000000 -0.041673 -2.803329 1.949387
 7681.000000 0.215988 -2.876327 1.945378
 7682.000000 0.155657 -2.709757 1.951147
 7683.000000 0.236448 -2.765392 1.933589
 7684.000000 -0.368852 -2.799167 1.953457
 7685.000000 1.475526 -2.741286 1.929426
 7686.000000 1.344634 -2.754783 1.891493
 7687.000000 0.221244 -2.691268 1.854929
 7688.000000 0.247316 3.119432 1.839458
 7689.000000 -1.293452 -2.792881 1.603141
 7690.000000 0.896508 -2.629158 1.597310
 7691.000000 -0.738397 2.764685 1.917346
 7692.000000 -0.040952 2.848878 1.902858
 7693.000000 -0.841812 -2.854813 1.835010
 7694.000000 -0.027965 -2.651178 1.460001
 7695.000000 0.180753 -2.721372 1.752766
 7696.000000 0.507545 -2.440680 1.679525
 7697.000000 -0.306088 2.154842 1.040508
 7698.000000 0.281356 -2.454437 1.677956
 7699.000000 0.392621 -2.420998 1.847785
 7700.000000 -0.205553 -2.091595 1.898534
 7701.000000 -1.260895 -2.609074 1.865026
 7702.000000 -1.380848 -2.561286 1.816016
 7703.000000 -1.539674 -2.526183 1.797357
 7704.000000 0.280484 3.047356 1.876600
 7705.000000 0.374883 -2.773691 1.860861
 7706.000000 -0.890484 -2.782752 1.392950
 7707.000000 0.017633 -2.229519 1.554112
 7708.000000 0.183223 -3.091954 1.743730
 7709.000000 -0.433592 -2.720801 1.748258
 7710.000000 -0.104663 -2.341245 1.493378
 7711.000000 0.397112 -2.746622 1.764144
 7712.000000 -0.383659 -2.651411 1.622218
 7713.000000 0.552365 -2.756749 1.917553
 7714.000000 0.429656 -1.830023 1.894418
 7715.000000 -0.465985 -2.674925 1.716241
 7716.000000 -0.331239 -2.667955 1.759927
 7717.000000 0.414815 -2.350674 1.565131
 7718.000000 0.169710 -2.346133 1.285205
 7719.000000 0.828602 -2.110479 1.867896
 7720.000000 0.297755 -2.022123 1.759787
 7721.000000 -0.150109 -1.305594 1.887541
 7722.000000 0.341290 -2.595722 1.641325
 7723.000000 0.430004 -1.950289 1.871282
 7724.000000 0.242931 2.926038 1.805655
 7725.000000 -1.119006 -2.847844 1.877820
 7726.000000 0.384635 2.729301 1.781541
 7727.000000 -0.280782 -2.091078 1.870345
 7728.000000 1.473131 -2.776908 1.783277
 7729.000000 -0.201024 -2.582824 1.920163
 7730.000000 -0.460548 -2.695646 1.693441
 7731.000000 -0.952732 -3.071646 1.635188
 7732.000000 0.435931 2.710592 1.872606
 7733.000000 -1.561276 2.744933 1.739236
 7734.000000 0.267926 -2.846503 1.774715
 7735.000000 0.356121 -2.963793 1.714741
 7736.000000 0.457504 -2.598955 1.790102
 7737.000000 0.282930 -2.833391 1.405362
 7738.000000 -1.180988 -2.645612 1.402001
 7739.000000 -0.661171 -2.628328 1.912925
 7740.000000 0.169472 3.023905 1.397173
 7741.000000 0.336444 2.984276 1.988887
 7742.000000 0.306147 2.878243 1.984239
 7743.000000 0.410018 2.895191 1.971123
 7744.000000 0.367014 -3.083763 1.974685
 7745.000000 0.215060 -2.931249 1.961534
 7746.000000 0.066041 3.112445 1.952073
 7747.000000 0.248393 -1.700810 1.702792
 7748.000000 0.012585 -2.069030 1.547462
 7749.000000 0.313476 -2.719065 1.945605
 7750.000000 1.349130 2.787590 1.885373
 7751.000000 1.482786 2.948094 1.856979
 7752.000000 0.187881 -2.726852 1.899336
 7753.000000 0.326245 -2.373967 1.961822
 7754.000000 0.821646 -2.932398 1.718821
 7755.000000 0.477573 2.913451 1.873490
 7756.000000 0.497983 2.956935 1.816423
 7757.000000 0.451216 -3.060493 1.833809
 7758.000000 0.474712 2.936534 1.927923
 7759.000000 -1.125378 -2.751926 1.731352
 7760.000000 0.336312 -2.250204 1.888703
 7761.000000 -0.392222 3.081269 1.899391
 7762.000000 1.445140 2.715478 1.934875
 7763.000000 1.043694 -2.703082 1.389056
 7764.000000 -1.351187 -2.845875 1.571279
 7765.000000 0.649308 -2.671839 0.774748
 7766.000000 0.403593 2.542205 1.770305
 7767.000000 -1.070565 -2.756073 1.823408
 7768.000000 0.315766 -2.367047 1.830101
 7769.000000 0.374559 -2.932596 1.273540
 7770.000000 -0.398101 2.796691 1.860866
 7771.000000 -1.301451 2.410516 1.939322
 7772.000000 -0.773841 2.299074 1.678730
 7773.000000 -0.332594 -2.811945 1.866223
 7774.000000 0.406052 3.113281 1.327227
 7775.000000 -1.465324 -3.047920 1.863698
 7776.000000 1.275828 2.650707 1.801216
 7777.000000 0.272121 2.587803 1.510945
 7778.000000 1.040912 2.699884 1.536526
 7779.000000 -0.455763 -2.648649 1.418345
 7780.000000 0.228014 -2.931317 1.726521
 7781.000000 0.121353 2.565591 1.258020
 7782.000000 -1.835610 2.948070 1.824000
 7783.000000 1.256562 2.833086 1.862621
 7784.000000 0.314400 -2.697345 1.564158
 7785.000000 -0.484193 -2.187215 1.833890
 7786.000000 0.159667 -2.944985 1.799817
 7787.000000 -0.359305 -2.665455 1.889921
 7788.000000 0.362868 -2.827910 1.490236
 7789.000000 -1.091240 2.899085 1.494158
 7790.000000 -0.014903 -2.634887 1.085054
 7791.000000 0.459688 2.467455 1.484367
 7792.000000 1.216409 -2.632742 1.903452
 7793.000000 -0.431305 -2.904743 1.792360
 7794.000000 1.376673 -2.832976 1.747255
 7795.000000 0.189133 2.967225 1.908220
 7796.000000 0.395460 -2.746249 1.811090
 7797.000000 -1.360400 3.041191 1.792446
 7798.000000 0.251945 -2.945114 1.745178
 7799.000000 0.113988 -2.769224 1.521777
 7800.000000 0.152571 3.045082 1.626824
 7801.000000 0.441936 2.700328 1.525525
 7802.000000 0.196813 3.132508 1.364106
 7803.000000 1.536040 -2.709079 1.884772
 7804.000000 -0.351155 -2.049864 1.944236
 7805.000000 -0.502965 -1.977877 0.814547
 7806.000000 0.111611 3.116270 1.895653
 7807.000000 -1.234129 2.920062 1.830952
 7808.000000 0.353245 -3.032357 1.482954
 7809.000000 -0.236764 2.726131 1.800450
 7810.000000 0.626434 2.971333 1.731131
 7811.000000 0.317955 -2.556964 1.643842
 7812.000000 1.526597 -2.140630 1.909352
 7813.000000 -0.492300 -2.742751 1.963048
 7814.000000 0.431392 -2.293793 1.863284
 7815.000000 0.732893 -2.537987 1.919916
 7816.000000 0.480668 2.906770 1.636386
 7817.000000 0.291264 -2.793971 1.799914
 7818.000000 0.428947 -3.139547 1.278873
 7819.000000 0.101221 3.118896 1.503788
 7820.000000 -1.439357 -2.663052 1.577551
 7821.000000 0.487011 -2.739416 1.712215
 7822.000000 0.274694 -2.666357 1.459368
 7823.000000 0.480699 -2.634335 0.959685
 7824.000000 1.056788 -2.885211 1.824012
 7825.000000 0.386598 -2.814073 1.859618
 7826.000000 -1.006287 -2.657457 1.831696
 7827.000000 -0.193513 -2.698965 1.856435
 7828.000000 -0.155974 -2.613909 1.811447
 7829.000000 0.470426 -2.397146 1.760889
 7830.000000 -1.325810 -2.672050 1.794950
 7831.000000 0.463340 -2.292382 1.679398
 7832.000000 -0.429814 -2.585847 1.785231
 7833.000000 -0.314192 3.079171 1.632594
 7834.000000 1.080416 -3.057970 1.802321
 7835.000000 0.279644 -2.364647 1.842795
 7836.000000 -0.268409 -1.928793 1.886006
 7837.000000 0.321037 2.530646 1.755642
 7838.000000 -0.404093 -2.612877 1.832297
 7839.000000 0.129955 -2.257592 1.851491
 7840.000000 0.524764 -2.402419 1.937299
 7841.000000 0.119290 -2.517818 1.902215
 7842.000000 0.252969 -2.696086 1.957998
 7843.000000 0.167679 -2.542975 1.868965
 7844.000000 -0.313325 -2.496126 1.801317
 7845.000000 0.052087 -2.527245 1.929324
 7846.000000 0.424308 -2.437015 1.929729
 7847.000000 0.157541 -2.125828 1.892260
 7848.000000 0.507250 -2.921827 1.928576
 7849.000000 -1.355115 -2.680518 1.673505
 7850.000000 0.269290 -3.038958 1.791795
 7851.000000 1.282633 -2.659724 1.854285
 7852.000000 0.316014 3.021028 1.907958
 7853.000000 -0.412841 -3.036757 1.890882
 7854.000000 0.615520 -2.020618 1.846474
 7855.000000 -1.225487 -2.766013 1.902863
 7856.000000 -0.226920 -2.710124 1.925906
 7857.000000 0.471266 -2.696189 1.953362
 7858.000000 0.268103 -2.641680 1.941749
 7859.000000 0.420020 -3.055033 1.886243
 7860.000000 0.173806 2.760114 1.939007
 7861.000000 -0.249481 -2.415592 1.925721
 7862.000000 0.345131 -2.707310 1.894623
 7863.000000 0.202795 -1.193962 1.926599
 7864.000000 -1.384084 -2.578323 1.938230
 7865.000000 -1.351592 -2.758222 1.920499
 7866.000000 0.362460 -2.744873 1.865466
 7867.000000 0.145867 -2.894768 1.980570
 7868.000000 0.172785 3.028533 1.986279
 7869.000000 -0.041630 3.098912 1.985930
 7870.000000 0.147039 3.032561 1.983393
 7871.000000 0.072265 2.996530 1.981303
 7872.000000 -0.705014 3.130702 1.974675
 7873.000000 1.129754 3.106805 1.965937
 7874.000000 -0.200559 2.710280 1.938545
 7875.000000 -0.552714 -3.034080 1.958119
 7876.000000 -0.332786 3.070192 1.979973
 7877.000000 -0.230880 2.827220 1.977971
 7878.000000 -0.503912 -3.054486 1.981278
 7879.000000 -0.469474 -2.976077 1.975648
 7880.000000 -0.470892 2.482725 1.975363
 7881.000000 -0.172305 -3.136128 1.984094
 7882.000000 1.542987 2.851390 1.979187
 7883.000000 -0.089450 -2.984244 1.969920
 7884.000000 -0.386598 -3.122710 1.980547
 7885.000000 -0.521289 2.988843 1.978069
 7886.000000 -0.437040 -2.334940 1.982861
 7887.000000 -0.473452 -2.444931 1.985694
 7888.000000 -0.308953 -3.107308 1.973538
 7889.000000 1.443937 2.806118 1.978570
 7890.000000 1.062266 2.552413 1.975650
 7891.000000 -0.502004 2.735390 1.973087
 7892.000000 1.514229 2.610127 1.976712
 7893.000000 -0.400232 2.783695 1.975032
 7894.000000 0.956267 2.833866 1.973714
 7895.000000 -0.095821 2.639602 1.979393
 7896.000000 -0.435278 2.525058 1.975118
 7897.000000 -0.358487 2.892921 1.982397
 7898.000000 1.353894 2.702827 1.977667
 7899.000000 -0.420233 -3.010677 1.972647
 7900.000000 -0.209531 2.479567 1.983350
 7901.000000 0.828008 2.578363 1.976952
 7902.000000 -0.092444 2.831466 1.986603
 7903.000000 -0.152836 2.665559 1.978600
 7904.000000 -0.125271 -2.874358 1.976343
 7905.000000 -0.326940 -3.019680 1.979308
 7906.000000 -0.277005 -2.725867 1.989740
 7907.000000 -0.331055 -2.969834 1.990866
 7908.000000 -0.251998 2.860222 1.988641
 7909.000000 -0.400590 3.022375 1.988878
 7910.000000 -0.469078 2.927423 1.982170
 7911.000000 -0.404060 2.952099 1.976686
 7912.000000 -0.261470 2.836421 1.973985
 7913.000000 -0.493732 2.633596 1.979951
 7914.000000 1.158853 2.851231 1.979848
 7915.000000 0.957976 2.656065 1.979211
 7916.000000 -0.378604 2.675419 1.976740
 7917.000000 -0.338077 2.921355 1.971148
 7918.000000 -0.208003 -2.988823 1.972762
 7919.000000 -0.363348 2.860295 1.978340
 7920.000000 -0.134657 3.107123 1.976212
 7921.000000 -0.321303 -2.750262 1.977468
 7922.000000 -0.405829 2.772775 1.970403
 7923.000000 -0.389398 2.844354 1.976527
 7924.000000 1.298847 2.587172 1.979240
 7925.000000 -0.093689 2.678902 1.970302
 7926.000000 1.464384 -2.776696 1.972302
 7927.000000 -0.278833 3.094465 1.978908
 7928.000000 -0.446614 2.805582 1.980094
 7929.000000 1.113662 2.719450 1.976659
 7930.000000 1.152965 2.757302 1.963476
 7931.000000 0.920976 2.587830 1.970343
 7932.000000 1.293398 2.731030 1.970585
 7933.000000 1.353277 2.723204 1.971932
 7934.000000 -0.517690 2.750611 1.979245
 7935.000000 1.554036 2.812627 1.976296
 7936.000000 1.102329 2.759210 1.979039
 7937.000000 -0.264330 2.789115 1.980777
 7938.000000 -0.446029 -3.113126 1.978442
 7939.000000 -0.396263 2.908939 1.970794
 7940.000000 -0.335395 -2.910351 1.987851
 7941.000000 -0.040534 2.751845 1.970326
 7942.000000 -0.207596 2.663958 1.973820
 7943.000000 -0.468421 2.656722 1.981503
 7944.000000 -0.311886 2.872626 1.976650
 7945.000000 -0.068524 2.746385 1.973917
 7946.000000 -0.476332 -3.097630 1.971869
 7947.000000 -0.338085 3.044848 1.975198
 7948.000000 -0.145765 -3.138963 1.975082
 7949.000000 1.594308 2.255637 1.970641
 7950.000000 -0.496967 2.768570 1.975619
 7951.000000 -0.317887 2.516754 1.949395
 7952.000000 -0.535452 3.026692 1.979248
 7953.000000 1.729782 -2.899778 1.888539
 7954.000000 0.785703 2.637914 1.899238
 7955.000000 0.432929 2.850122 1.919993
 7956.000000 0.265638 2.776763 1.899924
 7957.000000 0.396632 -2.805642 1.675264
 7958.000000 -0.421638 -2.963421 1.612026
 7959.000000 -0.457653 2.893007 1.718629
 7960.000000 0.092067 -2.918561 0.807042
 7961.000000 0.262059 -2.862117 1.650940
 7962.000000 -1.241681 2.676316 1.843810
 7963.000000 -1.362595 -2.972587 1.632064
 7964.000000 -0.424934 -2.569566 1.783698
 7965.000000 0.475662 -2.629407 1.571787
 7966.000000 -0.384247 3.034070 1.877314
 7967.000000 0.442054 3.042511 1.766861
 7968.000000 -1.035206 2.749568 1.696624
 7969.000000 0.342002 -2.626129 1.777364
 7970.000000 0.516863 -1.916557 1.656143
 7971.000000 0.111069 -2.965887 1.620584
 7972.000000 -0.197796 3.091790 1.604118
 7973.000000 0.326198 -3.109682 1.837499
 7974.000000 1.529488 2.433897 1.394939
 7975.000000 -0.157821 -2.996487 1.937736
 7976.000000 1.698996 -2.590116 1.657831
 7977.000000 -1.272950 -2.718018 1.756448
 7978.000000 0.331375 -2.567400 1.581110
 7979.000000 1.451871 -2.827390 1.721579
 7980.000000 -1.423233 -2.678856 1.747725
 7981.000000 -1.355217 -2.610850 1.759650
 7982.000000 0.346079 -2.836258 1.771479
 7983.000000 0.296677 -2.728113 1.525503
 7984.000000 1.330959 -2.593532 1.745953
 7985.000000 -0.413092 2.961624 1.621571
 7986.000000 -1.063381 -2.727404 1.650688
 7987.000000 -0.500336 -2.675534 1.809369
 7988.000000 0.372385 2.776517 1.888756
 7989.000000 0.315314 -2.728210 1.530201
 7990.000000 0.368223 -2.402377 1.726175
 7991.000000 0.064358 -2.800241 1.829949
 7992.000000 -0.274882 -2.489841 1.894609
 7993.000000 0.389694 -2.051984 1.911278
 7994.000000 0.232658 -2.364389 1.865495
 7995.000000 0.247879 -2.728023 1.935974
 7996.000000 0.356594 -2.316133 1.967325
 7997.000000 0.294054 -2.346435 1.965367
 7998.000000 0.288289 -2.441165 1.991303
 7999.000000 0.187295 -2.794516 1.992748
 8000.000000 0.415778 -2.613301 1.990641
 8001.000000 0.245079 -2.024937 1.986493
 8002.000000 0.171314 -2.374281 1.991172
 8003.000000 0.377554 -2.231307 1.969883
 8004.000000 0.358201 -2.855517 1.991178
 8005.000000 0.306605 -1.574058 1.972888
 8006.000000 0.253116 -2.177102 1.979217
 8007.000000 0.236822 -2.276264 1.958887
 8008.000000 0.315161 -1.560118 1.940765
 8009.000000 0.139240 -2.383114 1.979923
 8010.000000 0.185202 -2.649953 1.975890
 8011.000000 0.261923 -1.625682 1.975893
 8012.000000 0.377842 -2.533804 1.977483
 8013.000000 0.206315 -2.035840 1.955334
 8014.000000 0.395120 -2.498719 1.844701
 8015.000000 0.343475 -3.065275 1.980941
 8016.000000 0.390038 -2.932703 1.992810
 8017.000000 0.388877 -1.956074 1.981318
 8018.000000 -1.482396 -3.126429 1.965198
 8019.000000 0.090219 -2.823441 1.994594
 8020.000000 -0.044791 -2.356936 1.988610
 8021.000000 0.230580 3.091920 1.958585
 8022.000000 0.050182 -2.672009 1.993620
 8023.000000 0.313737 -2.807942 1.991645
 8024.000000 0.432426 -2.697361 1.990722
 8025.000000 0.328840 -3.061095 1.986776
 8026.000000 0.261015 -2.994587 1.980461
 8027.000000 0.710070 -2.614510 1.919975
 8028.000000 0.271215 -2.049002 1.938544
 8029.000000 0.203859 -2.785712 1.936398
 8030.000000 0.327787 -2.684065 1.954757
 8031.000000 -1.622804 2.963798 1.894568
 8032.000000 0.223053 -2.836539 1.542603
 8033.000000 0.418385 2.863274 1.746172
 8034.000000 1.395453 -2.912323 1.834302
 8035.000000 0.306890 2.932947 1.007361
 8036.000000 -1.643591 2.925248 1.802658
 8037.000000 0.323495 3.106825 1.156608
 8038.000000 0.405754 -1.958319 1.513295
 8039.000000 -1.871438 -2.651624 1.701613
 8040.000000 -0.312683 -2.986443 1.915968
 8041.000000 -0.276894 -2.711745 1.343594
 8042.000000 -0.104092 -2.498790 1.720508
 8043.000000 0.462163 -2.629035 1.644477
 8044.000000 -0.364498 -2.586916 1.775957
 8045.000000 1.446119 -2.653384 1.647698
 8046.000000 1.354012 -2.615155 1.749508
 8047.000000 0.479124 -2.618838 1.868511
 8048.000000 -0.351176 -2.346168 1.873296
 8049.000000 1.481828 -2.782939 1.848427
 8050.000000 -0.449277 -2.867676 1.790923
 8051.000000 0.427845 2.679498 1.945628
 8052.000000 0.313881 -2.996771 1.431116
 8053.000000 -0.530199 -2.708922 1.724385
 8054.000000 -0.387478 -2.851154 1.744345
 8055.000000 -1.369569 -2.677398 1.786560
 8056.000000 -0.601589 -2.330287 1.921265
 8057.000000 -0.486546 -2.582673 1.869869
 8058.000000 -0.450565 -2.081616 1.870666
 8059.000000 0.232715 -2.560665 1.869985
 8060.000000 -0.812886 -1.898223 1.924653
 8061.000000 -0.390567 -2.187436 1.842318
 8062.000000 0.286991 -2.489075 1.565326
 8063.000000 1.268285 -2.623991 1.765283
 8064.000000 0.218584 -2.792372 1.322810
 8065.000000 1.879234 -2.314339 1.462958
 8066.000000 -0.520228 -3.023190 1.949490
 8067.000000 -0.405353 2.713870 1.897666
 8068.000000 0.594992 2.571419 1.599721
 8069.000000 0.367252 -2.645427 1.858287
 8070.000000 1.318962 -2.169471 1.666812
 8071.000000 0.379316 2.963237 1.741413
 8072.000000 0.188437 -2.804568 0.864574
 8073.000000 -1.379318 3.090503 1.761272
 8074.000000 0.149407 2.733861 1.154514
 8075.000000 0.203342 2.841882 1.750389
 8076.000000 -0.314870 -2.687979 1.759865
 8077.000000 1.220023 -2.614145 1.839866
 8078.000000 0.423003 3.129161 1.851583
 8079.000000 -0.026509 3.103221 1.275541
 8080.000000 0.096926 3.048914 1.270198
 8081.000000 1.364131 -2.113293 1.911753
 8082.000000 1.092357 -2.724056 1.234995
 8083.000000 -0.497503 -2.655388 1.479144
 8084.000000 0.325330 -3.087744 1.732025
 8085.000000 0.472522 -2.820320 1.809349
 8086.000000 0.195849 -2.393944 1.915694
 8087.000000 0.321660 -2.483719 1.947436
 8088.000000 0.343464 -2.793538 1.939108
 8089.000000 0.312914 -2.628804 1.919098
 8090.000000 -1.299128 -2.624585 1.909740
 8091.000000 -1.385772 -2.627192 1.944849
 8092.000000 0.961930 -2.686984 1.933182
 8093.000000 0.857768 -2.827018 1.903092
 8094.000000 0.395632 2.892605 1.924837
 8095.000000 -0.006385 -3.088622 1.977098
 8096.000000 -0.263368 2.854490 1.978862
 8097.000000 -0.383548 2.779408 1.978704
 8098.000000 1.433585 3.055096 1.969994
 8099.000000 -0.330001 2.852392 1.978286
 8100.000000 1.452651 2.997322 1.975145
 8101.000000 -0.329149 2.432259 1.978069
 8102.000000 1.378191 2.675759 1.976640
 8103.000000 1.175709 2.619010 1.981151
 8104.000000 -0.402647 2.909267 1.974692
 8105.000000 1.122544 2.977884 1.977869
 8106.000000 -0.420515 2.761745 1.980710
 8107.000000 -0.500005 2.859556 1.963180
 8108.000000 -0.393654 2.890967 1.978316
 8109.000000 0.128064 2.728467 1.977026
 8110.000000 1.040867 2.606798 1.978105
 8111.000000 -0.341052 2.642246 1.976631
 8112.000000 -0.351183 2.617503 1.971978
 8113.000000 -0.348721 2.835375 1.979065
 8114.000000 -0.535340 -2.948153 1.977490
 8115.000000 -0.174942 2.786256 1.975950
 8116.000000 -0.400084 2.919258 1.983374
 8117.000000 0.810472 2.854441 1.975715
 8118.000000 1.288177 2.637127 1.975931
 8119.000000 -0.084797 2.778429 1.976402
 8120.000000 -0.106680 2.649625 1.970665
 8121.000000 -0.343043 2.650595 1.979317
 8122.000000 -0.373625 3.037187 1.977040
 8123.000000 1.385558 -2.996814 1.981057
 8124.000000 -0.478858 2.921380 1.976240
 8125.000000 -0.470599 2.979796 1.979838
 8126.000000 0.664917 -3.043758 1.978765
 8127.000000 -0.495343 2.746196 1.984292
 8128.000000 1.363384 -3.136719 1.974019
 8129.000000 1.705050 2.576530 1.977099
 8130.000000 1.524379 2.469490 1.978097
 8131.000000 -0.421930 2.790908 1.976270
 8132.000000 -0.398531 2.782791 1.970655
 8133.000000 -0.183174 2.704876 1.974375
 8134.000000 -0.447921 2.719269 1.976626
 8135.000000 -0.387607 2.876355 1.979490
 8136.000000 -0.379042 2.958093 1.980198
 8137.000000 -0.400812 3.113256 1.979903
 8138.000000 -0.392599 2.830098 1.975551
 8139.000000 -0.468301 -3.079503 1.976971
 8140.000000 -0.205074 2.798477 1.978530
 8141.000000 0.925184 2.776816 1.979785
 8142.000000 -0.513616 2.865006 1.977108
 8143.000000 -0.369398 2.713009 1.974876
 8144.000000 1.123262 2.935418 1.964139
 8145.000000 1.373806 2.832442 1.974408
 8146.000000 1.340554 2.402654 1.981981
 8147.000000 -0.426792 2.763266 1.979204
 8148.000000 1.281606 3.078859 1.973686
 8149.000000 1.431992 2.665132 1.979562
 8150.000000 -0.319656 2.990469 1.978232
 8151.000000 -0.300828 3.075867 1.978655
 8152.000000 -0.321083 2.982002 1.974335
 8153.000000 -0.369589 -2.930605 1.987608
 8154.000000 -0.454960 2.783456 1.988744
 8155.000000 -0.203173 2.993247 1.987368
 8156.000000 -0.270340 2.723385 1.989197
 8157.000000 -0.411189 2.966014 1.989609
 8158.000000 -0.310805 2.537524 1.975842
 8159.000000 1.212290 2.865196 1.981526
 8160.000000 1.221487 3.052604 1.976322
 8161.000000 1.448004 2.702568 1.970264
 8162.000000 1.147263 2.832495 1.973342
 8163.000000 -0.300965 2.737542 1.984910
 8164.000000 -0.114374 2.797188 1.983735
 8165.000000 -0.312997 2.835724 1.989539
 8166.000000 -0.455519 -2.948681 1.989418
 8167.000000 -0.186007 2.748400 1.973119
 8168.000000 1.124330 -2.978036 1.976624
 8169.000000 -0.342113 2.996745 1.977552
 8170.000000 1.714453 3.130756 1.975389
 8171.000000 -0.391598 3.099953 1.977383
 8172.000000 -0.284473 3.113616 1.976177
 8173.000000 0.714310 2.792489 1.980812
 8174.000000 0.938694 -3.138702 1.983897
 8175.000000 1.065359 2.879305 1.970573
 8176.000000 1.268999 2.953100 1.970895
 8177.000000 1.246700 2.933648 1.977956
 8178.000000 1.152727 3.061739 1.975381
 8179.000000 -0.143210 2.689706 1.975087
 8180.000000 -0.102545 -2.871992 1.976234
 8181.000000 1.361248 2.917054 1.975151
 8182.000000 1.633409 2.721376 1.974110
 8183.000000 -0.333263 2.661346 1.972873
 8184.000000 1.153352 2.787672 1.973199
 8185.000000 1.438671 2.710615 1.973240
 8186.000000 -0.516160 3.134030 1.973888
 8187.000000 -0.374853 2.764306 1.977355
 8188.000000 -0.307674 2.824909 1.977568
 8189.000000 -0.489561 2.540796 1.977689
 8190.000000 -0.342876 3.047421 1.978623
 8191.000000 -0.367100 2.987651 1.980433
 8192.000000 -0.684667 -3.069973 1.970553
 8193.000000 -0.205302 2.776926 1.967102
 8194.000000 -0.216969 -2.988611 1.977554
 8195.000000 -0.332930 2.498536 1.973436
 8196.000000 -0.183967 2.846529 1.977581
 8197.000000 -0.460879 2.886408 1.978141
 8198.000000 1.385762 3.031663 1.974482
 8199.000000 0.846149 -3.109828 1.967857
 8200.000000 1.696961 2.872862 1.973936
 8201.000000 -0.471972 2.862691 1.979012
 8202.000000 -0.179654 2.341731 1.978879
 8203.000000 -0.394403 2.801977 1.978084
 8204.000000 -0.341818 2.738192 1.976521
 8205.000000 -0.382528 3.087167 1.974343
 8206.000000 -0.387052 3.064549 1.985261
 8207.000000 -0.149560 -3.003248 1.989347
 8208.000000 -0.430771 3.137179 1.989518
 8209.000000 -0.351114 3.040646 1.989191
 8210.000000 -0.337929 2.994923 1.987286
 8211.000000 -0.456274 -2.996378 1.988178
 8212.000000 -0.234816 -3.014188 1.989205
 8213.000000 -0.235691 -3.090620 1.989404
 8214.000000 1.187369 2.716805 1.976815
 8215.000000 0.850047 2.923379 1.974894
 8216.000000 -0.088035 2.570628 1.975145
 8217.000000 -0.371983 3.098549 1.972504
 8218.000000 -0.224063 2.825279 1.974559
 8219.000000 1.108450 2.708493 1.981209
 8220.000000 -0.308552 2.844981 1.972780
 8221.000000 -0.300768 3.007721 1.972961
 8222.000000 -0.303247 2.981202 1.970889
 8223.000000 0.906972 2.746671 1.971946
 8224.000000 -0.304977 2.461272 1.974341
 8225.000000 -0.509356 -2.880763 1.977874
 8226.000000 1.242252 -2.984699 1.980830
 8227.000000 -0.340869 2.808164 1.979471
 8228.000000 -0.230388 2.760593 1.977856
 8229.000000 -0.220738 2.762737 1.979986
 8230.000000 -0.169791 2.400388 1.973166
 8231.000000 -0.411196 2.786410 1.975122
 8232.000000 1.182893 -2.801703 1.974663
 8233.000000 -0.255758 3.131848 1.977090
 8234.000000 -0.483240 2.897624 1.978041
 8235.000000 1.197998 2.700301 1.972176
 8236.000000 -0.394520 -2.682719 1.985170
 8237.000000 1.174113 3.035281 1.974273
 8238.000000 1.173632 2.081093 1.979513
 8239.000000 -0.419998 3.111778 1.980346
 8240.000000 -0.338255 3.027610 1.980068
 8241.000000 -0.402123 2.839642 1.983403
 8242.000000 -0.078971 3.057393 1.977792
 8243.000000 0.690125 2.790161 1.972641
